,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
17349,17349,1987865,"Erhellendes Interview Prof. Dr. Brendan Simms, Historiker an der Universität Cambridge:  ""EU hat sich in eine sehr schwierige Situation manövriert""  https://www.deutschlandfunk.de/nach-der-brexit-abstimmung-jetzt-ist-die-eu-in-der-falle.694.de.html?dram:article_id=438481",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17903,17903,1990213,auch hautnah: Kurden und Linke stürmen WDR-Studio https://www.nw.de/lokal/bielefeld/mitte/22352586_Polizeieinsatz-Demonstranten-stuermen-Bielefelder-WDR-Studio.html ,0,1,4,0.0,2.0,0.0,0.0,0.0,0.0,4.0
17789,17789,1989699, Kurden und Linke stürmen WDR-Studio https://www.nw.de/lokal/bielefeld/mitte/22352586_Polizeieinsatz-Demonstranten-stuermen-Bielefelder-WDR-Studio.html,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17267,17267,1987475,"Es fehlt der Hinweis, daß Yakin  SPD-Mitglied ist und das ganze wohl dazu dient ihn in dieser Partei bekannt zu machen um für ein schönes Pöstchen  parat zu stehen. Ein SPD-Ratsherr hat ja schon  ja schon reagiert.",0,0,0,,,,,,,
17185,17185,1987125,"In dem Artikel fehlt der Hinweis, daß Yakin  SPD-Mitglied ist und das ganze wohl dazu dient ihn in dieser Partei bekannt zu machen um für ein schönes Pöstchen  parat zu stehen. Ein SPD-Ratsherr hat ja schon  ja schon reagiert.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16630,16630,1984765,endlich,0,0,0,,,,,,,
16335,16335,1983427,"Hedy Sie kennen doch bestimmt den Witz mit dem Briten auf der deutschen Autobahn der von dem Geisterfahrer hört? Soviel zu Ihrer Aussage zugestört sein. In meiner Jugenkonnte man nach Quelle gehe und sich eine Gaswaffe aus dem Schaukasten aussuchen. Personalausweis reichte. Und für die Verhältnisse heute ist natürlich die AFD verantwortlich. Was bin ich froh, dass ich die 50 überschritten habe, wenn ich jeden Tag lesen muss, dass doch offensichtlich der neue IQ von unten gemessen wird. ",0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
16334,16334,1983423,"Hedy Sie kennen doch bestimmt den Witz mit dem Briten auf der deutschen Autobahn der von dem Geisterfahrer hört? Soviel zu Ihrer Aussage zugestört sein. In meiner Jugenkonnte man nach Quelle gehe und sich eine Gaswaffe aus dem Schaukasten aussuchen. Personalausweis reichte. Und für die Verhältnisse heute ist natürlich dieAFD verantwortlich. Was bin ich froh, dass ich die 50 überschritten habe, wenn ich jeden Tag lesen muss, dass doch offensichtlich der neue IQ von unten gemessen wird. ",0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
15313,15313,1979139,"""Die Darstellung der AfD zum Tathergang erweisen sich als falsch."" https://s3.amazonaws.com/s.plague.io/upload/2015-12-01/30b3f1cd-b360-440c-8e28-c8706368f157.gif  aber ... m8- nix!",1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15308,15308,1979129,"""Die Darstellung der AfD zum Tathergang erweisen sich als falsch."" https://s3.amazonaws.com/s.plague.io/upload/2015-12-01/30b3f1cd-b360-440c-8e28-c8706368f157.gif  aber ... m8 nix!",1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15309,15309,1979131,"""Die Darstellung der AfD zum Tathergang erweisen sich als falsch."" https://s3.amazonaws.com/s.plague.io/upload/2015-12-01/30b3f1cd-b360-440c-8e28-c8706368f157.gif  aber ... m8 nix!",1,0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15310,15310,1979133,"""Die Darstellung der AfD zum Tathergang erweisen sich als falsch."" https://s3.amazonaws.com/s.plague.io/upload/2015-12-01/30b3f1cd-b360-440c-8e28-c8706368f157.gif  aber ... m8 nix!",1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15236,15236,1978765,Es gab ja auch Hetzjagten in Chemnitz. Soweit zur Wahrheit. ,1,0,0,,,,,,,
15235,15235,1978761,Es gab ja auch Hetzjagten in Chemnitz. Soweit zur Wahrheit.,1,0,0,,,,,,,
15208,15208,1978615,"Da die Ehefrau von Herrn Magnitz türkischer Abstammung ist, kann auch ein fremdenfeindlicher Hintergrund nicht ausgeschlossen werden.",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15205,15205,1978609,"Da die Ehefrau von Herrn Magnitz Türkin ist, kann auch ein fremdenfeindlicher Hintergrund nicht ausgeschlossen werden.",0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14852,14852,1977029,"http://www.tierheim-verzeichnis.com/  http://www.facebook.com/Tierheim-Verzeichnis-217291741740506  Das Tierheim-Verzeichnis für Hunde, Katzen und Kleintiere. Suchen Sie nach Tierheimen in ganz Deutschland und erhalten Sie viele weitere Infos für die Anschaffung eines Tieres. ",1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0
14170,14170,1974125,"http://www.tierheim-verzeichnis.com/ http://www.facebook.com/Tierheim-Verzeichnis-217291741740506 Das Tierheim-Verzeichnis für Hunde, Katzen und Kleintiere. Suchen Sie nach Tierheimen in ganz Deutschland und erhalten Sie viele weitere Infos für die Anschaffung eines Tieres. ",0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0
14705,14705,1976397,"""Die evangelische Kirchengemeinde übernimmt doch sicherlich die Kosten für den Aufenthalt sowie für die vereitelte Abschiebung wenn der Bescheid als rechtskräftig anerkannt wird? ""  Das tut Sie bereits! ",0,0,0,,,,,,,
14701,14701,1976377,Die evangelische Kirchengemeinde übernimmt doch sicherlich die Kosten für den Aufenthalt sowie für die vereitelte Abschiebung wenn der Bescheid als rechtskräftig anerkannt wird? ,0,0,0,,,,,,,
14257,14257,1974551,"Die Taktik heutiger Rechtsextremer, sich als Israelfreunde auszugeben, kennen wir ja mittlerweile.  Von daher überrascht der Davidstern als Teil der Schmiererei nicht. ",0,0,0,,,,,,,
14215,14215,1974319,"Die Taktik heutiger Rechtsextremer sich als Israelfreunde auszugeben, kennen wir ja mittlerweile zur Genüge von der AfD.  Von daher überrascht der Davidstern als Teil der Schmiererei nicht.  ",1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14254,14254,1974537,"Na und? Es mag vielleicht als unflätig bezeichnet werden, was Rashida Tlaib da über Trump gesagt hat, aber auf einen groben Klotz gehört nun auch mal ein grober Keil. Wenn man bedenkt, was sich dieser 'Scheißkerl' ->Zitat Rashida Tlaib - schon so alles geleistet hat, dann ist diese Bezeichnung genau passend für ihn. Einen betrügerischeren, fremdenfeindlicheren, rassistischeren und sexistischeren Präsidenten hat es wohl in der Geschichte der USA nicht gegeben. Danke für Ihren Mut, Rashida Tlaib.",0,0,2,0.0,0.0,0.0,2.0,1.0,0.0,0.0
14194,14194,1974239,"Das mag vielleicht als unflätig bezeichnet werden, was Rashida Tlaib da über Trump gesagt hat, aber auf einen groben Klotz gehört nun auch mal ein grober Keil. Wenn man bedenkt, was sich dieser 'Scheißkerl' ->Zitat Rashida Tlaib - schon so alles geleistet hat, dann ist diese Bezeichnung genau passend für ihn. Einen betrügerischeren, fremdenfeindlicheren, rassistischeren und sexistischeren Präsidenten hat es wohl in der Geschichte der USA nicht gegeben. Danke für Ihren Mut, Rashida Tlaib.",0,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
14197,14197,1974259,"Es ist ein Trauerspiel, aber bei der Dummheit der angelegten Radwege, ist das kein Wunder. Leider kommt noch dazu, dass sich viele Radfahrer an keine Regeln halten.   Aber wer glaubt es wäre eine Lösung einfach die Straßen zu verengen, ist einfach überheblich.   Die Autos werden Breiter, die Straßen schmaler, und an den Rand quetschen wir noch schnell einen Radweg.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14180,14180,1974167,"Es ist ein Trauerspiel, aber bei der Dummheit der angelegten Radwege, ist das kein Wunder. Leider kommt noch dazu, dass sich viele Radfahrer an keine Regeln halten.  Aber wer glaubt es wäre eine Lösung einfach die Straßen zu verengen, ist einfach überheblich.  Die Autos werden Breiter, die Straßen schmaler, und an den Rand quetschen wir noch schnell einen Radweg.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13614,13614,1971679,Notwehr? ,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13607,13607,1971665,Notwehr?,1,0,0,,,,,,,
13313,13313,1970237,“Kein Virus ist illegal. Tuberkulose welcome!”  “Abschiebestopp für Mikroorganismen!”  “Tag der offenen Quarantäne!”,1,0,0,,,,,,,
8671,8671,1949151,“Kein Virus ist illegal. Ebola welcome!”  “Abschiebestopp für Mikroorganismen!”  “Tag der offenen Quarantäne!,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13159,13159,1969557,"Das ""Große Weihnachtssingen"" war wohl eine Nummer zu groß: Erwartet 55000, tatsächlich 30000, Restkarten (?) waren noch verfügbar ... Noch Fragen Gassser & Tüllmann?",0,0,0,,,,,,,
13157,13157,1969553,"Das ""Große Weihnachtsingen"" war wohl eine Nummer zu groß: Erwartet 55000, tatsächlich 30000, Restkarten (?) waren noch verfügbar ... Noch Fragen Gassser & Tüllmann?",0,0,0,,,,,,,
13127,13127,1969373,Diese Stadt ist einfach nur peinlich!,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12488,12488,1966523,Diese Frau ist einfach nur peinlich.,0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12958,12958,1968541,Dazu kommen noch die Lärmschäden:Mehr als 8 000 Innenohrverletzungen in der Silvesternacht. 79 % davon mit bleibenden Gehörschäden!   https://www.aerzteblatt.de/archiv/29938/Gehoerschaeden-durch-Silvester- Zum Vergleich: jährlich werden wegen Lärmbelastungen am Arbeitsplatz in Deutschland etwa 8000 Anträge auf Berufserkrankung gestellt. ,0,0,0,,,,,,,
12934,12934,1968441,Mehr als 8 000 Innenohrverletzungen in der Silvesternacht. 79 % davon mit bleibenden Gehörschäden!   https://www.aerzteblatt.de/archiv/29938/Gehoerschaeden-durch-Silvester- Zum Vergleich: jährlich werden wegen Lärmbelastungen am Arbeitsplatz in Deutschland etwa 8000 Anträge auf Berufserkrankung gestellt. ,0,0,0,,,,,,,
12263,12263,1965567,"""Wir waren doch Schwestern"" Tolles Buch, gute Verfilmung. Einiges weicht vom Buch ab bzw. wird weggelassen! Auch die Darstellung der Landschaften - toll! Nur es wird im Film etwas die (Haupt-)Geschichte von Betty Janßen. Dafür halte ich aber Jutta Speidel für eine (und in diesem Film die einzige) Fehlbesetzung!",0,0,0,,,,,,,
12215,12215,1965321,Tolle Verfilmung. Einiges weicht vom Buch ab bzw. wird weggelassen! Auch die Darstellung der Landschaften - toll! Nur es wird im Film etwas die (Haupt-)Geschichte von Betty Janßen. Dafür halte ich aber Jutta Speidel für eine (und in diesem Film die einzige) Fehlbesetzung!,0,0,0,,,,,,,
11996,11996,1964289,Alles richtig gemacht liebe Griechen!,0,0,0,,,,,,,
6264,6264,1938695,Alles richtig gemacht liebe Russen!,0,0,0,,,,,,,
11356,11356,1961295,Jürgen Resch  R.I.P.,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11224,11224,1960709,Jürgen Resch R.I.P.,0,0,0,,,,,,,
10731,10731,1958497,Schnee vorzuproduzieren? Natur künstlich? Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?   Welche Dieselschadstoffklasse haben die Pistenraupen? Wie ist der Strommix für die  Schneekanonen und Liftanlagen? ,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10570,10570,1957731,Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?   Welche Dieselschadstoffklasse haben die Pistenraupen? Wie ist der Strommix für die  Schneekanonen und Liftanlagen? ,0,0,0,,,,,,,
10621,10621,1957925,Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?   Welche Dieselschadstoffklasse haben die Pistenraupen? Wie ist der Strommix für die  Schneekanonen und Liftanlagen? ,0,0,0,,,,,,,
10341,10341,1956561,"Sehr gut! Vielen lieben Dank an alle Einsatzkräfte, die unter Einsatz ihres Lebens diesen islamischen Terroristen ausgeschaltet haben. Danke für Eure Arbeit! ",0,0,0,,,,,,,
10338,10338,1956547,"Sehr gut! Vielen lieben Dank an alle Einsatzkräfte, die unter Einsatz ihres Lebens diesen islamischen Terroristen ausgeschaltet haben. Danke für Eure Arbeit!",0,0,0,,,,,,,
10264,10264,1956259,Skigebiet? Welch ein Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?  ,0,0,0,,,,,,,
7280,7280,1943127,Skigebiet? Welch Begriff -  ist es nicht eine ökologisch sensible Mittel-Gebirgs-Landschaft? Schneekanonen? Liftanlagen? (Diesel-)Pistenraupen? Sollte man sich in der Natur nicht mit den Dingen beschäftigen die diese saisonal bietet?  ,0,0,0,,,,,,,
10096,10096,1955627,"Zuwanderung ist m.E das falsche Wort. Invasion trifft diesen Zutand schon eher, in Scharen kommen die Leute und plündern unser Sozialsystem. Nur ein Punkt: wie war das noch gleich, ab 2035 zahlt ein Arbeitnehmer die Rente für einen Rentner. Werden die Rentenempfänger dann ausgelost, oder wie wird das laufen, die anderen Sparten werden nie wieder aushelfen können.",0,0,0,,,,,,,
10063,10063,1955451,"Zuwanderung, ach das hört sich aber niedlich an. Invasion trifft diesen untragbaren Umstand schon eher, in Scharen kommen sie und plündern unser Sozialsystem. Nur ein Punkt: wie war das noch gleich, ab 2035 zahlt ein Arbeitnehmer die Rente für einen Rentner. Werden die Rentenempfänger dann ausgelost, oder wie wird das laufen, die anderen Sparten werden nie wieder aushelfen können.",1,1,3,0.0,2.0,1.0,2.0,0.0,0.0,0.0
9920,9920,1954799,"Es gibt auch zu viele pkw/lkw-fahrer, die fachlich bzw. motorisch nicht geeignet sind ein fahrzeug zu fuehren. Wuerde man diese aus dem verkehr ziehen, waere schon sehr viel gewonnen. Aber da trauen sich die elite-politiker und entscheider nicht dran, weil dann sehr viele von ihnen betroffen waeren.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9860,9860,1954363,"Es gibt auch zu viele pkw/lkw-fahrer, die charakterlich nicht geeignet sind ein fahrzeug zu fuehren. Wuerde man diese aus dem verkehr ziehen, waere schon sehr viel gewonnen. Aber da trauen sich die elite-politiker und entscheider nicht dran, weil dann sehr viele von ihnen betroffen waeren. ",0,0,0,,,,,,,
8717,8717,1949301,"Hat also AKK gewonnen. Ich schätze, dass jetzt ein Aufatmen durch die AfD geht.  Da die Dame nur knapp gewonnen hat, wird wohl das Lager der CDU gespalten werden, trotz der Abstreitung einiger Führungskräfte. Zwischen Schäuble und Altmayer ist der Konflikt ja schon zutage gekommen. ",0,0,0,,,,,,,
8698,8698,1949243,"Hat also AKK gewonnen. Ich schätze, dass jetzt ein Aufatmen durch die AfD geht.  Da die Dame nur knapp gewonnen hat, wird wohl das Lager der CDU gespalten werden, trotz der Abstreitung einiger Führungskräfte. Zwischen Schäuble und Altmayer ist der Konflikt ja schon zutage gekommen.",0,0,0,,,,,,,
8611,8611,1948883,Welches Milchmädchen hat denn hier wieder gerechnet ? Ein privater Investor will Geld verdienen und zwar nicht zu knapp. Warum werden hier nicht die SEG oder die AÖR als Bauherr tätig ? Die dürften die gleichen steuerlichen Möglichkeiten haben und der Gewinn des Investors verbliebe als Minderausgaben bei der Stadt !,0,0,0,,,,,,,
7293,7293,1943169,Welches Milchmädchen hat denn hier wieder gerechnet ? Ein privater Investor  will Geld verdienen und zwar nicht zu knapp. Warum werden hier nicht die SEG oder die AÖR als Bauherr tätig ? Die dürften die gleichen steuerlichen Möglichkeiten haben und der Gewinn des Investors verbliebe als Minderausgaben bei der Stadt !,0,0,0,,,,,,,
8218,8218,1947157,"Die lügen alle, wenn sie nur den Mund aufmachen. Putin ist ein Dr....ck, der ist auch noch clever, Trump ist auch einer, aber unsäglich dumm und plump dabei. Wenn für die Welt nicht so viel auf dem Spiel stünde, könnte man frohlocken, dass sich die zwei geistesgestörten gefunden haben.",1,1,4,0.0,0.0,0.0,4.0,2.0,0.0,0.0
8206,8206,1947119,"Die lügen alle, wenn sie nur den Mund aufmachen. Putin ist ein Dre....ack, der ist auch noch clever, Trump ist auch einer, aber unsäglich dumm und plump dabei. Wenn für die Welt nicht so viel auf dem Spiel stünde, könnte man frohlocken, dass sich die zwei Irren gefunden haben.",1,1,5,0.0,0.0,0.0,5.0,1.0,0.0,0.0
7996,7996,1946145,Wie viele kriminelle Asylbewerber sind im gleichen Zeitraum untergetaucht? ,1,0,0,,,,,,,
7778,7778,1945125,Wieviele abgelehnte Asylbewerber sind im gleichen Zeitraum untergetaucht?,1,0,0,,,,,,,
7965,7965,1945985,Die Genies die Wasser kaufen statt Leitungswasser zu trinken können von mir aus auch 1000 € für eine Flasche bezahlen.,0,0,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
7963,7963,1945979,Die Dummbeutel die Wasser kaufen statt Leitungswasser zu trinken können von mir aus auch 1000 € für eine Flasche bezahlen.,1,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
7752,7752,1945021,"Kann ich nicht nachvollziehen. Wenn ich in einem Beruf arbeite in dem händeringend Menschen gesucht werden und Unternehmen um die Gunst der Mitarbeiter buhlen, dann lasse ich mich bestimmt nicht unter Dauerdruck stellen und schlecht bezahlen. Es liegt an den Mitarbeitern Ihre Vormacht zu zeigen. Frage mich sowieso wo die Gelder der Pflegekasse versickern- warum kostet ein Pflegeplatz 4.000 € ??",0,0,0,,,,,,,
7746,7746,1944985,"Kann ich nicht nachvollziehen. Wenn ich in einem beruf arbeite in dem händeringend Menschen gesucht werden und Unternehmen um die Gunst der Mitarbeiter buhlen, dann lasse ich mich bestimmt nicht unter Dauerdruck stellen und schlecht bezahlen. Es liegt an den Mitarbeitern Ihre Vormacht zu zeigen. Frage mich sowieso wo die Gelder der Pflegekasse versickern- warum kostet ein Pflegeplatz 4.000 € ??",0,0,0,,,,,,,
7608,7608,1944369,"Ein ""überflüssiges"" Gegentor zu kassieren ist nicht das Problem. Das Problem ist die Torausbeute trotz Torchancen für drei Spiele.  Der ""glückliche"" Gewinner des Abends war der Mainzer Torwart.  Wer keine Tore macht – verliert.   ",0,0,0,,,,,,,
7575,7575,1944237,"Ein ""überflüssiges"" Gegentor zu kassieren ist nicht das Problem. Das Problem ist die Torausbeute trotz Torchancen für drei Spiele.  Der ""glückliche"" Gewinner des Abends war der Mainzer Torwart.  Wer keine Tore macht – verliert.  95ole ",0,0,0,,,,,,,
7456,7456,1943785,"Eine Sekte, die mit ihren Ansichten im tiefsten Mittelalter zu verorten ist, hat in einer aufgeklärten Gesellschaft des 21. Jahrhunderts ebenfalls keinen Platz. Wann gibt es die längst überfälligen Sanktionen gegen den Islam?",1,0,2,0.0,2.0,0.0,2.0,0.0,0.0,0.0
7305,7305,1943203,"Eine Sekte, die mit ihren Ansichten im tiefsten Mittelalter zu verorten ist, hat in einer aufgeklärten Gesellschaft des 21. Jahrhunderts ebenfalls keinen Platz. Wann gibt es die längst überfälligen Sanktionen gegen den Vatikanstaat?",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7328,7328,1943283,"Mein Gott, ist das ein Gesülze um die derzeit meist gehasste Politikerin im eigenen Land, Fr. Merkel.  In Deutschland brennt der Baum . In dreizehn Jahren Merkel Regierung kann sie nichts vor weisen. Infrastruktur  usw. usw.... am Boden, trotz Steuereinnahmen ohne Ende. Damit lässt es sich  als Geldgeber-Land im Ansehen auf dem G20-Gipfel natürlich leben, schön, daß die Zahlmeisterin endlich da ist. Fr. Merkel, nein Danke. ",0,0,0,,,,,,,
7284,7284,1943141,"Mein Gott, ist das ein Gesülze um die derzeit meist gehasste Politikerin im eigenen Land, Fr. Merkel.  In Deutschland brennt der Baum . In dreizehn Jahren Merkel Regierung kann sie nichts vor weisen. Infrastruktur  usw. usw.... am Boden, trotz Steuereinnahmen ohne Ende. Damit lässt es sich  als Geldgeber-Land im Ansehen auf dem G20-Gipfel natürlich leben, schön, daß die Zahlmeisterin endlich da ist. Fr. Merkel, nein Danke. Für mich die Jahrhundert Blenderin nach dem 2. Weltkrieg.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7322,7322,1943259,"57.000 müssten endlich Deutschland verlassen. Was heist müssten? Sofort, ohne wenn und aber. Und wann kommen die Nächsten  Illegale oder auch Geduldeten ",1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7296,7296,1943177,"57.000 müssten endlich Deutschland verlassen. Was heist müssten? Sofort, ohne wenn und aber. Und wann kommen die Nächsten 500. 000 Illegale oder auch Geduldete..",1,1,3,0.0,3.0,0.0,1.0,0.0,0.0,0.0
7295,7295,1943175,"deutsche Einheit ? Die haben in erster Linien die demokratischen  und gewaltfreien Bürger der DDR geschaffen, die  durch über 40 Jahre  von Ihrer linken, Kommunistischen Regierung ausgebeutet, und Bevormundet worden sind.  Leider haben sie jetzt nach 30 Jahren mit der EU und Merkel fast wieder das gleiche System.  ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7225,7225,1942899,"deutsche Einheit ? Die haben in erster Linien die demokratischen  und gewaltfreien Bürger der DDR geschaffen, die  durch über 40 Jahre  Verbrechern Ihrer linken, Kommunistischen Regierung ausgebeutet, an der Grenze getötet und Bevormundet worden sind.  Leider haben sie jetzt nach 30 Jahren mit der EU und Merkel fast wieder das gleiche System. ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7294,7294,1943173,"deutsche Einheit ? Die haben in erster Linien die demokratischen  und gewaltfreien Bürger der DDR geschaffen, die  durch über 40 Jahre  von Ihrer linken, Kommunistischen Regierung ausgebeutet, und Bevormundet worden sind.  Leider haben sie jetzt nach 30 Jahren mit der EU und Merkel fast wieder das gleiche System.  ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7271,7271,1943099,"Solange im Islam (bzw in allen großen Richtungen des Islams) die Taqqyia (es gibt unterschiedliche Schreibweisen) erlaubt und gefordert ist, mangelt es an JEGLICHER Vertrauensbasis. Schließlich erlaubt besagte Taqqyia dem Moslem das Lügen und Verdrehen von Tatsachen, wenn es der islamischen Expansion dienlich ist.  Eine Islamkonferenz unter diesen heuchlerischen Bedingungen abzuhalten ist also bereits ein Teil dieser gezielten Verschleierungstaktik.",0,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6575,6575,1940147,"Solange im Islam (bzw in allen großen Richtungen des Islams) die Taqqyia (es gibt unterschiedliche Schreibweisen) erlaubt und gefordert ist, mangelt es an JEGLICHER Vertrauensbasis. Schließlich erlaubt besagte Taqqyia dem Moslem das Lügen und Verdrehen von Tatsachen, wenn es der islamischen Expansion dienlich ist.  Eine Islamkonferenz unter diesen Bedingungen abzuhalten ist also bereits ein Teil dieser gezielten Verschleierungstaktik.",1,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
5935,5935,1937373,"Hohe Strafen? Naja, 3 Jahre 6 Monate.....  Wir reden hier von Taten - die genau geplant - gemeinschaftlich ausgeführt - mehrfach begangen - wo die Opfer bedroht, teil eingesperrt und genötigt   worden sind.",1,0,0,,,,,,,
5933,5933,1937367,"Hohe Urteile? Hohe Strafen? Naja, 3 Jahre 6 Monate.....  Wir reden hier von Taten - die genau geplant - gemeinschaftlich ausgeführt - mehrfach begangen - wo die Opfer bedroht, teil eingesperrt und genötigt   worden sind.",0,0,0,,,,,,,
5934,5934,1937371,"Hohe Strafen? Naja, 3 Jahre 6 Monate.....  Wir reden hier von Taten - die genau geplant - gemeinschaftlich ausgeführt - mehrfach begangen - wo die Opfer bedroht, teil eingesperrt und genötigt   worden sind.",1,0,0,,,,,,,
5028,5028,1933403,"Wenn die Qualitätsmedien nicht nur das für sie passende bringen und bewerten würden, dann würden sie zumindest noch mit ein, zwei Worten auf die Rede von Dr. Alexander Gauland eingehen. Hier die vollständige Rede:  https://www.youtube.com/watch?time_continue=266&v=lrB-dL8VfdE",0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4959,4959,1933141,"Wenn  die Propagandamedien nicht nur das für sie passende bringen und bewerten würden, dann würden sie zumindest noch mit ein, zwei worten auf die Rede von Dr. Alexander Gauland eingehen. Hier die vollständige Rede:  https://www.youtube.com/watch?time_continue=266&v=lrB-dL8VfdE",1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0
5006,5006,1933327,"Ich glaube, die Überschrift zum Artikel ist nicht ganz richtig. Richtig wäre: 49,3% der Kölner sind MITGLIED einer Christlichen Religionsgemeinschaft! Christen sind sicherlich mehr!  Wenn jemand z.B. wegen den Verfehlungen in der kath. Kirche austritt, ist er dann kein Christ mehr? Man muss nicht der Kirche angehören, um Christ zu sein. ",0,0,0,,,,,,,
4949,4949,1933099,"Hat die Überschrift wieder mal der Schülerpraktikant gemacht?  Richtig wäre: 49,3% der Kölner sind MITGLIED einer Christlichen Religionsgemeinschaft! Christen sind sicherlich mehr!  Wenn jemand z.B. wegen den Verfehlungen in der kath. Kirche austritt, ist er dann kein Christ mehr? Man muss nicht der Kirche angehören, um Christ zu sein.",1,0,0,,,,,,,
3905,3905,1928677,"BRAVO, hoffentlich lässt sie sich das von den ""Grünen"" nicht wieder ausreden.",0,0,0,,,,,,,
3901,3901,1928661,"BRAVO, hoffentlich lässt sie sich das von den ""Gut-Menschen"" nicht wieder ausreden!",1,0,0,,,,,,,
3896,3896,1928633,Wie wäre es mit Videoüberwachung in Altersheimen? In Krankenhäusern?......,1,0,0,,,,,,,
3884,3884,1928591,Wie wäre es mit Videoüberwachung in Altersheimen und Krankenhäusern?!,1,0,0,,,,,,,
3433,3433,1926541,"Das ist ja gruselig! Solingen scheint ein Sammelbecken für die untersten Schichten zu sein. In so einer Stadt wollen doch keine Leute mit ""Gehirn"" wohnen. Solingen hat keine Zukunft, wenn es nicht gelingt, die Bewohnerstruktur grundsätzlich aufzufrischen. Das fängt beim Stadtbild und Stadtsauberkeit an und endet bei den vielen agressiven, rücksichtslosen Rasern und Soundposern. Gegen all diese Probleme geht die Stadt nicht an!!!!! Offensichtlich will man lieber im Sumpf bleiben.",0,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
3321,3321,1926055,"Das ist ja gruselig! Solingen scheint ein Sammelbecken für die untersten Schichten zu sein. In so einer Stadt wollen doch keine Leute mit ""Gehirn"" wohnen. Solingen hat keine Zukunft, wenn es nicht gelingt, die Bewohnerstruktur grundsätzlich aufzufrischen. Das fängt beim Stadtbild und Stadtsauberkeit an und endet bei den primitiven Rasern und Soundposern. Gegen all diese Probleme geht die Stadt nicht an!!!!! Offensichtlich will man lieber im Sumpf bleiben.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
