,Unnamed: 0,id,Text,Reject Newspaper,Reject Crowd,Rejection Count Crowd,Sexism Count Crowd,Racism Count Crowd,Threat Count Crowd,Insult Count Crowd,Profanity Count Crowd,Meta Count Crowd,Advertisement Count Crowd
78836,78836,2243667,"""Düsseldorf freut sich"" wie kann sich ein Objekt freuen? Und alle Düsseldorfer, die ich kenne, freuen sich überhaupt nicht....",0,0,0,,,,,,,
78811,78811,2243579,"Ach wie herrlich die Vorstellung, wie jetzt Steamer gerade zuhause sitzt und über die Niederlage seines FC grübelt.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78810,78810,2243577,"Ach wie herrlich die Vorstellung, wie jetzt Steamer gerade zuhause sitzt und über die Niederlage seines FC grübelt.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78745,78745,2243343,"Eine höchst parteiliche Figur als Bundespräsident mit einer fragwürdigen und typischen SPD-Vita und mit Präferenzen für eine destruktive Band namens ""Feine Sahne Fischfilet"" ist sicher selbst nicht der allseits anerkannte Repräsentant des Bürgertums. Da träume ich - im Kontext - lieber von veritablen und intellektuell überzeugenden  Präsidenten, wie etwa Richard von Weizsäcker.",1,0,0,,,,,,,
78744,78744,2243339,"Eine höchst parteiliche Figur als Bundespräsident mit einer fragwürdigen und typischen SPD-Vita und mit Präferenzen für eine destruktive Band namens ""Feine Sahne Fischfilet"" ist sicher selbst nicht der allseits anerkannte Repräsentant des Bürgertums. Da träume ich - im Kontext - lieber von veritablen und intellektuell überzeugenden  Präsidenten, wie etwa Richard von Weizsäcker.",1,0,0,,,,,,,
78729,78729,2243283,"Die Fahrradheinis haben nichts zu fordern. Oder fordern Menschen, die sich nicht wie im 19. Jahrhundert fortbewegen wollen - also z.B. Autofahrer -, etwa ein Fahrradverbot?  Jedem das Seine! Das haben die linksgrünen Umweltheinis vom ADFC aber nicht in ihrem sozialistischen, illiberalen Ökoweltbild verankert.",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78727,78727,2243273,"Die Fahrradheinis haben nichts zu fordern. Oder fordern Menschen, die sich nicht wie im 19. Jahrhundert fortbewegen wollen - also z.B. Autofahrer -, etwa ein Fahrradverbot?  Jedem das Seine! Das haben die linksgrünen Umweltheinis vom ADFC aber nicht in ihrem sozialistischen, illiberalen Ökoweltbild verankert.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
78634,78634,2242841,Nicht nur die Kleidung der Passanten ist heute eine andere. Die Passanten selber sind es auch. Heute ist es bunter.,1,0,0,,,,,,,
78582,78582,2242643,Nicht nur die Kleidung der Passanten ist heute eine andere. Die Passanten selber sind es auch. Heute ist es bunter.,1,0,0,,,,,,,
78588,78588,2242661,Bitte schließen Sie das Kommentarforum.,1,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15552,15552,1980173,Bitte schließen Sie das Kommentarforum.,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20347,20347,2001075,Bitte schließen Sie das Kommentarforum.,1,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0
21295,21295,2005073,Bitte schließen Sie das Kommentarforum.,1,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0
37255,37255,2071637,Bitte schließen Sie das Kommentarforum.,0,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0
43045,43045,2096151,Bitte schließen Sie das Kommentarforum.,1,1,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0
46348,46348,2109825,Bitte schließen Sie das Kommentarforum.,1,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
48358,48358,2118019,Bitte schließen Sie das Kommentarforum.,1,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
50425,50425,2126833,Bitte schließen Sie das Kommentarforum.,1,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0
78326,78326,2241533,Wie es hier beschrieben wurde ist falsch. Die Musik wurde sofort als die Polizei kam leise gemacht und auf Aufforderung aus. Der Platzverweis kam erst nach dem nach den Namen der Beamten mehrfach gefragt wurde. Anscheinend ist nach dem Namen fragen nicht gern gesehen... ,0,0,0,,,,,,,
78324,78324,2241525,Wie es hier beschrieben wurde ist falsch. Die Musik wurde sofort als die Polizei kam leise gemacht und auf Aufforderung aus. Der Platzverweis kam erst nach dem nach den Namen der Beamten mehrfach gefragt wurde. Anscheinend ist nach dem Namen fragen nicht gern gesehen... ,0,0,0,,,,,,,
78309,78309,2241467,"Hat sich die ""Klimakanzlerin"" schon geäußert? Gibt es auf diesem Planeten eine Erwärmung und ein CO²-Problem? Können wir Greta Thunberg dahin schicken, um Pionierarbeit zu leisten?",0,0,0,,,,,,,
78308,78308,2241465,"Hat sich die ""Klimakanzlerin"" schon geäußert? Gibt es auf diesem Planeten eine Erwärmung und ein CO²-Problem? Können wir Greta Thunberg dahin schicken, um Pionierarbeit zu leisten?",0,0,0,,,,,,,
78285,78285,2241383,Ich würde es an stelle der Frau als Freiheitsberaubung einstufen und Anzeige erstatten. Der Türsteher scheint sie ja bewusst eingeschlossen zu haben.,0,0,0,,,,,,,
78283,78283,2241379,Ich würde es an stelle der Frau als Freiheitsberaubung einstufen und Anzeige erstatten. Der Türsteher scheint sie ja bewusst eingeschlossen zu haben.,0,0,0,,,,,,,
78241,78241,2241211,"""Angela Merkel fordert Schulterschluss von Staat und Autoindustrie""  Diesen Schulterschluss hat es doch schon mal gegeben. Die Autoindustrie hat gelogen und betrogen. Die Politik hat das aber erst ermöglicht indem man alles geglaubt hat was vorgegaukelt wurde. Eine Notwendigkeit zur Überprüfung der Aussagen hat man nicht gesehen weil man sich gegenseitig sozusagen blind vertraut hat. Insofern ist das auch nur wieder so eine Sprechblase der Kanzlerin.",0,0,0,,,,,,,
78232,78232,2241181,"""Angela Merkel fordert Schulterschluss von Staat und Autoindustrie""  Diesen Schulterschluss hat es doch schon mal gegeben. Die Autoindustrie hat gelogen und betrogen. Die Politik hat das aber erst ermöglicht indem man alles geglaubt hat was vorgegaukelt wurde. Eine Notwendigkeit zur Überprüfung der Aussagen hat man nicht gesehen weil man sich gegenseitig sozusagen blind vertraut hat. Insofern ist das auch nur wieder so eine Sprechblase der Kanzlerin.",0,0,0,,,,,,,
78039,78039,2240465,Das wäre eine doch recht gute Entscheidung Mr.Grenell in´s Weisse Haus zu verlagern. Die Heizkostenabrechnung wird dann auch sinken.,0,0,0,,,,,,,
78034,78034,2240453,Das wäre eine doch recht gute Entscheidung Mr.Grenell in´s Weisse Haus zu verlagern. Die Heizkostenabrechnung wird dann auch sinken.,0,0,0,,,,,,,
77800,77800,2239441,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
15706,15706,1980913,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
35517,35517,2064281,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
41945,41945,2091473,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
47255,47255,2113239,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
49557,49557,2123017,"Eine vegane Ernährung ist deutlich umweltfreundlicher als die übliche, fleisch- und käsebetonte Durchschnittskost: Sie verbraucht weniger Energie, Rohstoffe und Wasser, belegt weniger Landfläche und erzeugt deutlich weniger Klimagase. Aus ethischer Sicht ist die vegane Ernährung die konsequenteste Art, verantwortlich mit unserer Mitwelt umzugehen und so wenigen Mitlebewesen wie möglich durch unsere Lebensmittelauswahl zu schaden. ",0,0,0,,,,,,,
77797,77797,2239435,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
3287,3287,1925945,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
5264,5264,1934511,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
21216,21216,2004755,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
21393,21393,2005481,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
22061,22061,2008283,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
28403,28403,2034747,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
35516,35516,2064279,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
40156,40156,2083715,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
40494,40494,2085271,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",1,0,0,,,,,,,
42773,42773,2095071,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",1,0,0,,,,,,,
46553,46553,2110691,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
49242,49242,2121639,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",1,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49556,49556,2123015,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
50689,50689,2127877,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
68373,68373,2200075,"Die Tierhaltung, und damit der Konsum tierischer Produkte, ist einer der Hauptverursacher für die größten Probleme unserer Zeit: vom Klimawandel über die Rodung der Wälder, bis hin zur Ressourcenverschwendung und Trinkwasserproblematik. Wenn Ihnen etwas an unserem Planeten liegt, leben Sie vegan. ",0,0,0,,,,,,,
77777,77777,2239355,"12000 Euro ... wow. Die eine Seite vermeintlicher Betrüger, die andere Seite maßlos und gierig. Illustre Runde. ",0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77776,77776,2239351,"12000 Euro ... wow. Die eine Seite vermeintlicher Betrüger, die andere Seite maßlos und gierig. Illustre Runde. ",0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77647,77647,2238891,Sack Reis ,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73052,73052,2219627,Sack Reis ,0,1,3,0.0,0.0,0.0,1.0,0.0,2.0,0.0
73545,73545,2221669,Sack Reis ,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73682,73682,2222191,Sack Reis ,0,0,0,,,,,,,
76552,76552,2234253,Sack Reis ,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77525,77525,2238379,"Ja, über die Abwahl kann man sicherlich diskutierten. Aber dass überhaupt eine Person gewählt wurde, die die NPD vertritt, macht viele Menschen absolut fassungslos. ",0,0,0,,,,,,,
77521,77521,2238367,"Ja, über die Abwahl kann man sicherlich diskutierten. Aber dass überhaupt eine Person gewählt wurde, die die NPD vertritt, macht viele Menschen absolut fassungslos. ",0,0,0,,,,,,,
77141,77141,2236755,Kann man den OB und die Gestalten nicht einfach zum Teufel jagen Vielleicht haben wir ja Glück und der laufende Meter bleibt in Tokyo,0,0,2,0.0,1.0,0.0,2.0,0.0,0.0,0.0
77138,77138,2236745,Kann man den OB und die Gestalten nicht einfach zum Teufel jagen Vielleicht haben wir ja Glück und der laufende Meter bleibt in Tokyo,1,0,2,0.0,1.0,0.0,2.0,0.0,0.0,0.0
77125,77125,2236689,"Also ich finde das sehr vernünftig. Mein örtliches Krankenhaus hat sich für mich bereits disqualifiziert. Für meine Knieprothese bin ich in die Uni-Klinik Aachen gegangen. Wenn ich etwas Akutes hätte, würde ich immer versuchen, mindestens nach Düsseldorf zu kommen. Das wissen auch meine Angehörigen!",0,0,0,,,,,,,
77123,77123,2236683,"Also ich finde das sehr vernünftig. Mein örtliches Krankenhaus hat sich für mich bereits disqualifiziert. Für meine Knieprothese bin ich in die Uni-Klinik Aachen gegangen. Wenn ich etwas Akutes hätte, würde ich immer versuchen, mindestens nach Düsseldorf zu kommen. Das wissen auch meine Angehörigen!",0,0,0,,,,,,,
77114,77114,2236649,"Ein Gesetz sie zu speichern, sie alle zu finden, sie gläsern zu machen, der Freiheit entwinden.",0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8673,8673,1949159,"Ein Gesetz sie zu speichern, sie alle zu finden, sie gläsern zu machen, der Freiheit entwinden.",0,0,0,,,,,,,
77063,77063,2236451,"Dieser Bericht ist so überflüssig wie ein Kropf!  Ich kann Schröder, seit der Agenda 2010, nicht mehr sehen, und schon gar nicht mehr hören.  Damit fing das Elend für die Bürger an, und jetzt drängt er sich wieder in den Vordergrund!  Neueste Informationen bei Putin abliefern? Soll er doch mit seiner xten Frau nach Russland ziehen und uns mit seinem Anblick, seinen Aussagen  und Wetten, verschonen.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
77015,77015,2236253,"Dieser Bericht ist so überflüssig wie ein Kropf!  Ich kann Schröder, seit der Agenda 2010, nicht mehr sehen, und schon gar nicht mehr hören.  Damit fing das Elend für die Bürger an, und jetzt drängt er sich wieder in den Vordergrund!  Neueste Informationen bei Putin abliefern? Soll er doch mit seiner xten Frau nach Russland ziehen und uns mit seinem Anblick, seinen Aussagen  und Wetten, verschonen.",0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76660,76660,2234677,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,1,0,0,,,,,,,
36316,36316,2067699,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,0,0,0,,,,,,,
43191,43191,2096685,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,0,0,0,,,,,,,
46717,46717,2111307,Die Propaganda-Abteilung des Wahrheitsministerium macht wohl momentan Überstunden.....,1,0,0,,,,,,,
73770,73770,2222527,"Es wären sogar ca. 55 Milliarden Euro im Jahr mehr an staatlichen Investitionen möglich, wenn wir die Willkommenskultur zurückfahren.",1,0,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0
73601,73601,2221881,"Es wären sogar ca. 55 Milliarden Euro im Jahr mehr an staatlichen Investitionen möglich, wenn wir die Willkommenskultur zurückfahren.",0,0,0,,,,,,,
73298,73298,2220661,"Wasserstoffflugzeuge sollten so schnell wie möglich entwickelt werden, hier muss von der Politik geliefert werden. Vorsicht aber vor Herrn Scheuer. Der redet laufend von synthetischen Kraftstoffen, vor allem will er auch Fahrzeuge mit synthetischen Kraftstoffen betreiben um weiter am Diesel festzuhalten. Mit Scheuer hat man den Bock als Gärtner. Auf sein Konto gehen schon Mautdesaster und Dieselskandal.",0,0,0,,,,,,,
73297,73297,2220659,"Wasserstoffflugzeuge sollten so schnell wie möglich entwickelt werden, hier muss von der Politik geliefert werden. Vorsicht aber vor Herrn Scheuer. Der redet laufend von synthetischen Kraftstoffen, vor allem will er auch Fahrzeuge mit synthetischen Kraftstoffen betreiben um weiter am Diesel festzuhalten. Mit Scheuer hat man den Bock als Gärtner. Auf sein Konto gehen schon Mautdesaster und Dieselskandal.",0,0,0,,,,,,,
72929,72929,2219131,"Das mit den Fahrgemeinschaften ab 3 Insassen finde ich sehr gut.  Endlich kann meine Frau, wenn sie mit dem SUV die Kinder zur Schule bringt, die Umweltspur nutzen. Da lernen die Kids schon auf dem Schulweg, was angewandter Umweltschutz ist !",0,0,0,,,,,,,
