text,label,five_folds,ten_folds,train_test_split
"Mit Verlaub Herr Kaiser, ich habe selten solch einen Schwachsinn gelesen ""... den Klimawandel mit gesundem Menschenverstand zu meistern.“ Die Natur mit ihrem Klima schert sich einen Teufel daran wer dies versucht. Das ist der Versuch der Rattenfängerei in Reinform.  Und Herr Gehrmann, auch Sie und Ihre Partei erfinden das Denken nicht neu!",0.0,4,8,1
"Hoffentlich bleibt die brasilianische Regierung bei ihrer Linie und ""relativiert"" nicht auch noch wie andere Politiker-Memmen. Blau für Jungens - rosa für Mädchen - das war auch einmal in Deutschland Tradition. Es spricht schon von selber dagegen, daß Jungens rosagekleidet gehen. Bei der neuen Mehrheitsgesellschaft unter 18 Jahren würde das sowieso nicht ankommen - sie würden darunter leiden",1.0,4,8,1
Zivildienst - 9 Monate.,0.0,4,8,1
"Waehrend wir in Europe fast alle Steuern an Sozialhilfeempfaenger, Araber und Co ausgeben, davon ein sehr grosser Teil wird abgezweigt fuer die Finanzierung des weltweiten Jihads finanziert von den Sozialaemter Europas, investieren andere Laender in Forschung, Entwicklung und Erkundung des Universums.  Tja, Sozialismus wird auch Europe plattmachen.",1.0,4,8,1
"Ja, so kennt man Frau Merkel. Probleme sitzt sie einfach aus. Dass sie damit nicht gelöst sind ist ihr dabei egal.  Aber nun ja, ""jetzt ist das Zittern nun mal da"", einfach ein freundliches Gesicht machen und weiter geht's.",1.0,4,8,1
"Einfach nur noch zum Schämen. Und diese ""Erhöhungen"" wurden von Abgeordneten beschlossen, die sich selbst ihre Diäten um unverschämte Beträge in fast geheimen Abstimmungen genehmigen. Zum Schämen!",0.0,4,8,1
"Bilanz der gläubigen Nachfolger Mohameds von heute: mehrere hundert Verletzte bei zwei Anschlagen und ein Korb Brötchen für Obdachlose, um für den Islam zu werben.  Mein Fazit: Auch wenn ich diese Aktion grundsätzlich begrüße, lehne ich den Islam wie jede andere faschistoide Ideologie dennoch aufs schärfste ab. ",1.0,4,8,1
"Jeder darf in der BRD für alles und gegen alles klagen. So auch die von der AfD. Selbstverständlich sind die keinen Deut anders als alle anderen!! Also alles gamnz normal, wie die anderen!! Klagen, Spendenaffairen, Lügen,...!",0.0,4,8,1
"Hat die SPD Kaarst denn noch jemanden auf der Reserveliste von der 2014er Stadtratswahl? Es gab dort so viele Ruecktritte und Verzichte, dass ich dies bezweifle. Bei der Wahl hate die SPD glaube ich nur 20 Kandidaten auf der Liste. ",0.0,4,8,1
"Man darf hier kommentieren ,man darf hier nicht  kommentieren ,man darf hier kommentieren usw.usw. Schon Peinlich liebe RP. Zum Thema : Meine Mitbürger sind mir lieber ,als andere auf dieser Welt. Hoffe ,ich habe mich klar und deutlich ausgedrückt !         ",1.0,4,8,1
"cazcmarek Montag, 11. Februar 2019, 18:22 Uhr  Sehr guter Einwand! Aber soweit denken unsere Freunde aus dem linken Spektrum ja gar nicht.",0.0,4,8,1
"schoppenhauer Donnerstag, 28. März 2019, 12:18 Uhr  Ja nee, ist klar, dass dies den Anhängern der grünen Willkommenskultur nicht passt, wenn jetzt mal die Wahrheit auf den Tisch kommt. Aber es gibt und wird sie immer geben, die Realitätsverweigerer.   immerfreundlich Donnerstag, 28. März 2019, 12:19 Uhr Meines Wissens werden da eher härtere Drogen wie Koks vertickt, sowie Steroide.",1.0,4,8,1
Was für eine Moral das eine Entschuldigung nicht reicht ! Aber das ist nun mal so . Einmal Rassist immer Rassist ! Auch wenn er das Ganze Leben etwas anderes gelebt hat. Oh das währe ja auch rassistisch wenigstens so ähnlich oder nicht !,1.0,4,8,1
"Bauliche Veränderungen an Unfallschwerpunkten werden in Deutschland nur widerwillig vorgenommen. Es wird jeder Verkehrstote gebraucht, um Geschwindigkeitskontrollen zu rechtfertigen. Autofahrer werden dann auch konsequent verfolgt.",0.0,4,8,1
"Der Generationswechsel ist auch bei den Europa-Abgeordneten notwendig. Mit Verlaub,  die Äußerungen von Herrn  Brok in diversen Talk-Shows, haben klar gezeigt, dieser Mann sollte in Rente gehen. Mit 72 Jahren ist dies angebracht. Jüngere Politiker nach Europa. Nur so ist Europa zu retten.",0.0,4,8,1
"Lasst die Finger davon. Wenn Kölner bauen kommt eh nichts vernünftiges dabei heraus, siehe einstürtzende Archive, ein Konzertsaal, auf dessen Dach Wachposten das Betreten verhindern müssen, den Dom haben auch erst die Preussen gebaut, die ""Altstadt"" die Nazis, die können es einfach nicht.",1.0,4,8,1
"Schon wieder so ein politisch schwachsinniger Vorstoß aus den Reihen der SPD! Hat diese Partei, die Gefahr läuft, bei künftigen Wahlen im einstelligen %-Bereich zu landen, eigentlich keine größeren Probleme? Unglaublich! ",0.0,4,8,1
"Deutschland hat bereits genug Armutsflüchtlinge! Um genau zu sein rd 1,5 Mio.  Es reicht uns offen gestanden! Deutschland ist seit 2015 nicht annähernd was es war! ",1.0,4,8,1
"So ist das heute auf den Kirchentagen: Dort koennen auch Menschen zu Wort kommen, welche Ruestungsexporte genehmigen und durch die Menschen getoetet werden! In meinen Augen potentielle Kriegsverbrecher!!",0.0,4,8,1
"""In Litauen regieren ausschließlich Männer"" Was für ein glückliches Land!",1.0,4,8,1
"Bei fast Allen Servicedienstleistern (z.B. Taxi) haben wir dasselbe Problem wie in vielen Bereichen: kaum noch menschliche (entscheiden, verantwortliche, bewusste) Professionelle (Berufung, Wissen) - sondern nur noch ""Jobmacher""! Wie viele Fahrer sind auch die Besitzer Ihres Fahrzeugs?",0.0,4,8,1
"Es ist schön zu lesen,  wie die Fußball-Laien vom Eberl - FanClub sich bemühen, den Quatsch, den Kellermann schreibt, mit Pseudo-Fachwissen zu verteidigen.   Völlig klar,  dass das in die Hose geht.   Aber es ist zumindest belustigend. ",1.0,4,8,1
"Zu Laschet kritisiert ARD Nur eine einzige angekratzte Moschee  oder schon wieder eine Schießerei in den USA,  wir wären von Sondersendungen mit tiefbetroffenen Journalisten mit tränenden Augen in Sondersendungen überflutet worden.",0.0,4,8,1
"""Warum nur"" fragt sich rein rethorisch jemand, der bereits vor Jahren aus dem Duisburger Norden weg gezogen ist.",0.0,4,8,1
"Es ist kein Zufall, dass Höcke klingt wie Hitler.  Im ersten Zitat des Interviews fordert Höcke die Überwindung der Moderne.  Zur Moderne gehören aber solche Errungenschaften wie die Menschenrechte und liberale Demokratien.  Die Feindschaft zu diesen Werten hat Höcke mit Hitler gemein.  ",1.0,4,8,1
"Wie wäre es denn mit dem (städtischen?) Grundstück schräg gegenüber der Einfahrt Kiefernweg, Richtung Erlenweg? Neben Sträuchern und Rindenmulch ist dort bestimmt auch Platz für einen Briefkasten, nicht einmal 100 m vom alten Standort entfernt...",0.0,4,8,1
Was ist das für ein Umfeld indem vierjährige und neunzigjährige Frauen ihre Ehre mit dem Kopftuch verteidigen müssen. Die Neunzigjährige wird es wissen. Die Vierjährige bald erfahren und rot-grüne Frauen klatschen Beifall. ,0.0,4,8,1
"""...Der Drogenkranke... ""  Mehr brauche ich nicht zu lesen, um zu ahnen, wie der Autor/die Autorin tickt.  Die sind süchtig, Frau Geilhausen. Was aus dieser Sucht bzw. aus diesem Mißbrauch resultiert, muß die Allgemeinheit bezahlen.  Aburteilen, wegsperren und abschieben - direkt aus der Haft zum Flughafen.",1.0,4,8,1
Der Radweg auf der Kaiserstraße ist sinnvoll und sollte durch den Köbogentunnel fortgeführt werden. Es besteht kein Grund warum Radfahrer diese schnelle Verbindung nicht nutzen dürfen sollten.,0.0,4,8,1
"Unsere weichgespülten Politiker lernen es nicht. Wehret den Anfängen.....hat meine Oma schon immer gesagt. Würde man den Grossmäulern in der Politik von Anfang an die Mäuler stopfen, gäbe es keine Orbans, Erdogans und ähnliche Konsorten.",1.0,4,8,1
"Abosuter Schwachsinn, was da zu lesen. Die Deutsche Bahn ist noch nich einmal in der Lage, schienengebunde Züge dort halten zu lassen. wo sie fahrplanmäßig halten sollten. Siehe hierdie den RPO-Artikel:  https://rp-online.de/panorama/deutschland/ice-lokfuehrer-rauscht-mit-knapp-2-5-promille-an-wittenberg-vorbei_aid-35557181. Ich persönlicht würde mir mehr kritische Distanz der Redaktionen  bei den Themen ""Künstliche Intelligenz = KI"" und ""autonomen Fahren""  wünschen.",1.0,4,8,1
Die größte Gefahr durch eine mögliche Asbest elastung besteht meiner Meinung nach für die eingesetzten Einsatzkräfte. Nach dem Brand bei Schorch ist es schon der zweite Verdachtsfall. Meiner Meinung nach sollte man zukünftig auch im Rahmen von vorbeugenden Brandschutzkonzepten eine Erfassung möglicher Asbestbelastungen in der Bausubstanz zu erfassen um so die Einsatzkräfte im optimal schützen zu können. ,0.0,4,8,1
"Itailen sollte man also auch als Urlaubsziel strichen. Keine Kohle für menschenhassende Faschisten.  Überhaupt sollte man bei Kreuzfahren im Mittelmehr vorsichtig sein... ...bald rettet einen da keiner mehr aus Seenot, weil die Retter dafür verklagt werden. ",1.0,4,8,1
"Norweger ...., 90 Prozent ...einzutreiben. Das ist für deutsche Beamte auch viel zu einfach.   Leistungslose Väter haben bestimmt was dagegen. Ihre Meinung ist das nur die Steuerzahler in der Pflicht sind für seine Kinder zu bezahlen.  Er wollte ja nur ein bissichen Spass haben. ",1.0,4,8,1
Gibt es die Rüstung in so kleinen Größen ?,0.0,4,8,1
"Wie wäre es mit Ausschluß der Grünen von der eutropäischen Linkspartei. Links hat was mit sozialen und vernüntigen Denken zu tun, nicht mit Dummheiten und Bürgerbevormundung. Die Grünen sind eine Schande für alle aufrechten Linken.",1.0,4,8,1
"Also doch wohl 2,10 € vor Steuern? Alles andere wäre ja bezahlbar. Und wenn der Strompreis zu 1/4 aus Strom und 3/4 Abgaben besteht, sollte das bei Kraftstoff für Privatverbraucher auch gehen. Firmen werden sicher gefördert.",0.0,4,8,1
"Dreister geht es nicht so einen Mist zu erzählen. verschwindet sang und klanglos und eben weil Herr Merz ein Promi Politiker war / ist bekommt dann einen Job mit einen Millionen Gehalt? In Zeiten von Hartz IV und Mindestlohn dafür zu Sorgen, das es Menschen aus eigener Kraft schaffen sollen, was sie werden wollen, zeigt wieder mal einen Akt der Selbstverherrlichung.  ",1.0,4,8,1
"Wäre das nicht mal ein Anlass für eine Demo von ""Düsseldorf stellt sich Quer & Co."" ?",0.0,4,8,1
"Der Mann ist mit der Nummer auf jeden Fall ein heißer  Kandidat auf den Titel ""Schäbigster Zeitgenosse 2019""  Pfui Deibel! Nichts geht mehr gilt offenbar nur für Roulette. ",1.0,4,8,1
"Wir hatten keine Wahl...... und der Weihnachtsmann schläft mit dem Christkind.... Das einzige was stimmt ist, dass die Prinzenrolle ab nun einen ziemlich faden Beigeschmack haben wird.....! ",1.0,4,8,1
"Gut, dass die Medien sich nun überhaupt dem Thema widmen. Der Jahrestag des ersten Mondfluges (Weihnachten 1968) überhaupt, wurde ja komplett verschlafen. Dabei war diese Mission ähnlich spektakulär wie die spätere Landung. ",0.0,4,8,1
"Guter Artikel, der genau das thematisiert, was im Argen liegt. der DFB ist zu starr und Löw agiert wie Merkel, dabei wirkt er wie Liberace. Diese Mannschaft ist ein künstliches Gebilde und sie ist zum fremdschämen. Volley statt Vollgas? Eher Vollpfosten beim DFB!!!",1.0,4,8,1
"Problematisch?ist in anderen Europ.Staaten gang und gebe und das nicht nur mit 10 oder 20 Euro.Parkkralle drauf und gut ist,was für Deutsche zählt muß auch für andere zählen",0.0,4,8,1
"Ja vorne!!!.... bei den Wahlverlierern!! Aber vielleicht werden die Ergebnisse, wie bei der Hessenwahl, wieder geschätzt und alles wird gut .... ",0.0,4,8,1
"Ist doch gut. Dafür wurde doch in den 70ern schon gekämpft. Damals zwar unter dem Motto "" Ami go home"", aber damals war Polen auch noch keine Alternative.",0.0,4,8,1
"Auch wenn die Frau als Bundeskanzlerin nicht mag, als Mensch sollten wir sie zufrieden lassen",0.0,4,8,1
"Ach, die SPD-Populistin einmal wieder!  Was fällt mir zu Frau Nahles ein? Politisches Totalvesagen, Inkompetenz hoch drei, soziale Kälte, Parteien-Vetternwirtschasft und Volksverdummung gepaart mit Raffgier.  Die SPD braucht's nicht! Ischsch over!!",1.0,4,8,1
Rein subjektiv hatte ich jetzt nicht diesen Eindruck. Zumindest nicht in Rheindorf-Süd.,0.0,4,8,1
"Ich möchte auch fordern, und zwar einen fahrradfreien Tag in der Stadt.  Das wäre schön für die drangsalierten Fußgänger, die dann keine Angst vor Fahrradrowdies haben müssen. Und für die Autofahrer wäre es auch gut, weil die Fahrradfahrer nicht bei rot an den Kreuzungen vorfahren und alles blockieren.",0.0,4,8,1
"mein post von 11:38 Uhr im ersten Satz fehlt ein E, weil E-Fahrzeuge gemeint sind, sonst macht der satz keinen Sinn.",1.0,4,8,1
Das ist ja mal eine geile Reaktion. ,0.0,4,8,1
"Der Restaurantbetreiber hat aus Angst NICHT die Polizei gerufen und damit dieses widerwärtige Gesindel in ihrem Vorhaben nur gestärkt. Wiederholungen also nicht ausgeschlossen. Da war überhaupt nichts gut.  Bestenfalls die Gutscheinaktion kann man begrüssen, immerhin hat es ja auch noch andere Gäste getroffen.",1.0,4,8,1
"Medien berichten aus diesem sozialen Milieu immer nur vom Außergewöhnlichen, vom Hauptsächlichen abweichendes.  Darum wird der Normalfall schon gar nicht mehr erwähnt, Messerstecher, Vergewaltiger, Drogendealer, Kriminelle, Mörder........",1.0,4,8,1
"Hallo RPO Woher wollen Sie wisen, dass die Person auf dem Bild ""links"" eine weibliche Person ist?  Alles frei nach dem Motte: ""Glauben heißt nicht Wissen"" ? ",0.0,4,8,1
"Wenn die Leute wüssten, dass es gar keine Atombomben gibt, dann sähe die Welt wohl anders aus. Deshalb macht es für den Iran auch keinen Sinn nach Dingen zu forschen, die eh nicht funktionieren ( wäre mir neu, dass bei einem explosionsartigen( Kordit) Aufprall zweier Metalle eine exponentielle Explosion entstehen würde). Haben die Iraner bestimmt mittlerweile auch gemerkt. Deshalb auch kein Sintbrand mittels A-Bombe liebe Entzeitsekten und Satanisten.",1.0,4,8,1
"Die letzten 2 Spiele ( Lev und Mainz) habe ich im TV-Gerät verfolgt. Da war er tatsächlich ein Unterschiedsspieler. Kein anderer hatte so eine Plauze , wie der gute Kruse!! In Bremen sieht man ihn aktuell überhaupt nicht positiv und viele plädieren für Pizzaro statt Kruse in der ersten Elf. Mal sehen, ob Kohlfeldt ihn überhaupt bringt. Hat er allerdings einen guten Tag, wird er Lang  und Ginter leider alt aussehen lassen. ",0.0,4,8,1
Ich frage mich wie viele davon mit wie viel Schulden irgendwann heulend bei der Schuldnerberatung sitzen weil sie ungezügelt Geld mit Karte ausgegeben haben.Weihnachten zeit des Konsumwahns.,0.0,4,8,1
"1. Ausweispflicht: sehr gut!  2. Ausländische Menschen, welche deutsches Gastrecht missbrauchen, gehören abgeschoben. Basta!",1.0,4,8,1
"Ich hoffe,dieser widerliche Kerl sitzt spätestens nach seiner zweiten Amtszeit vor einem gnadenlosen,unbestechlichen Richter,ind wandert für den Rest seines ""Lebens"" in den Knast!!!",1.0,4,8,1
""".... und Chaos bei der Bahn!"" Ich schätze mal, wenn bundesweit alle Bahnstrecken beidseitig seit weit geräumt wären, das umfallende Bäume die Bahngleise nicht mehr erreichen würden, hätten wir bei und nach solchen Stürmen weit weniger ""Beschwerden"". Allerdings würden, bei solch einer  Entscheidung (und Durchführung) einige, wenn nicht sogar viele, von den Baumschützern vermutlich bis zum BGH laufen, um solche Abholzung zu vermeiden.  ",0.0,4,8,1
"*Verstehen*? Dazu muss man auch etwas hören. Worte wären hilfreich. *Humor*? Ja, echt witzig die Dame. So aufgeschlossen und pointiert. Eben offen und sympatisch wie Neuss und der gesamte Niederrhein. *Ich strull mir inne Büx* Humor ist, wenn man trotzdem lacht.....",0.0,4,8,1
"Na ja, kennt man ja von den Amis. Hat man ja bei der ""Auslöschung"" von Korea damals auch gesehen. Oder kennt hier noch jemand ""Korea??? (lach) Wieviel Tote waren es damals bis Korea ""Tod"" war????? ",0.0,4,8,1
Sollte sivch die Politik nicht um die Probleme der Bürger des Landes kümmern? Solange Politiker mit sich selbst beschäftigt sind fehlt die Zeit sich um die eigentlich relevanten Themen zu kümmern. Rot -Grün hatte dafür doch Zeit genug  sich damit in Szene zu setzen . ,0.0,4,8,1
"Nur noch mal zur Erinnerung:  eine Seenotrettung endet, wenn die zu rettende Person nicht mehr auf See ist. Was danach kommt, ist - je nach Sichtweise - ebenfalls moralisch wichtig, aber keine Seenotrettung mehr. Danach gelten die üblichen Regelungen für die Anerkennung von Flucht oder Asyl, unabhängig davon, ob es vorher einen Zwischenfall im Mittelmeer gegeben hat.  Jemanden in Deutschland ""mit offenen Armen zu empfangen"", weil er fast abgesoffen wäre, hat keinen direkten Zusammenhang.",1.0,4,8,1
Sind die Figuren aus Wachs?,0.0,4,8,1
Super 2 Millionen neue Gäste kosten uns jeden Monat 2 Millarden. Da sind solche Familien nicht mitgezählt. Es wird Zeit das wir die ganze Regierung abschaffen die sind alle so dumm das nichts mehr merken,1.0,4,8,1
"Dieser Papst ist als der große Reformer gepriesen worden und am Ende ist er genauso armselig wie alle anderen vor ihm auch. Und dann wundern die sich, daß immer mehr Leute der katholischen Kirche den Rücken kehren? Es ist längst Zeit, daß es einen Papst gibt, der in diesem Saustall mal so richtig aufräumt und das ganze kriminelle Gesocks rauswirft. Aber da kämen ja dann auch die ganzen dubiosen Waffengeschäfte der Vatikanbank ans Licht. Und das wird kein Papst lange überleben.",1.0,4,8,1
